tranco_id,domain,categories,trust,status_code,crux_code,main_category
4101,shopee.co.th,Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
4103,backblaze.com,Personal Network Storage,Minimal Risk,200,200,Web Infrastructure
4106,mheducation.com,Education/Reference,Minimal Risk,200,200,Education
4108,premierleague.com,Email Sender|Sports,Minimal Risk,200,200,Entertainment
4118,google.com.gt,Search Engines,Minimal Risk,301,200,Web Infrastructure
4119,usaa.com,Email Sender|Financial Institutions,Minimal Risk,301,200,Business & Finance
4122,google.co.cr,Search Engines,Minimal Risk,301,200,Web Infrastructure
4126,boredpanda.com,Blogs/Wikis,Minimal Risk,200,200,Social & Communication
4128,doubao.com,Business,Minimal Risk,301,200,Business & Finance
4130,vrt.be,General News|Streaming Media,Minimal Risk,301,200,News & Media
4133,wondershare.com,Software/Hardware,Minimal Risk,200,200,Technology
4134,oregonstate.edu,Education/Reference,Minimal Risk,200,200,Education
4136,thesaurus.com,Education/Reference,Minimal Risk,200,200,Education
4139,mercari.com,Business|Email Sender,Minimal Risk,301,200,Business & Finance
4140,proxmox.com,Software/Hardware,Minimal Risk,301,200,Technology
4142,google.lt,Search Engines,Minimal Risk,301,200,Web Infrastructure
4147,seagate.com,Business|Software/Hardware,Minimal Risk,301,200,Business & Finance
4149,20minutos.es,General News,Minimal Risk,200,200,News & Media
4150,quad9.net,Internet Services,Minimal Risk,200,200,Technology
4151,metoffice.gov.uk,Consumer Information|Government/Military,Minimal Risk,200,200,Government
4152,teacherspayteachers.com,Education/Reference|Email Sender|Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
4153,syncthing.net,Software/Hardware,Minimal Risk,200,200,Technology
4155,virginia.gov,Consumer Information|Government/Military,Minimal Risk,200,200,Government
4156,adweek.com,Business|General News,Minimal Risk,200,200,News & Media
4157,consentmanager.net,Business,Minimal Risk,302,200,Business & Finance
4159,awin1.com,Business,Minimal Risk,301,200,Business & Finance
4160,au.com,Internet Services,Minimal Risk,200,200,Technology
4161,dinahosting.com,Business,Minimal Risk,200,200,Business & Finance
4162,federalreserve.gov,Government/Military,Minimal Risk,200,200,Government
4166,mullvad.net,Anonymizing Utilities|Internet Services,Minimal Risk,302,200,Technology
4167,postimg.cc,Personal Network Storage,Minimal Risk,301,200,Web Infrastructure
4169,google.com.ec,Search Engines,Minimal Risk,301,200,Web Infrastructure
4172,narvar.com,Business|Email Sender,Minimal Risk,301,200,Business & Finance
4173,google.com.uy,Search Engines,Minimal Risk,301,200,Web Infrastructure
4174,google.com.do,Search Engines,Minimal Risk,301,200,Web Infrastructure
4178,sky.it,Portal Sites,Minimal Risk,200,200,Web Infrastructure
4179,healthcare.gov,Email Sender|Government/Military|Health,Minimal Risk,200,200,Government
4181,google.dz,Search Engines,Minimal Risk,301,200,Web Infrastructure
4182,farfetch.com,Email Sender|Fashion/Beauty|Shopping/Merchandizing,Minimal Risk,301,200,E-commerce
4183,computerworld.com,Technical Information,Minimal Risk,200,200,Technology
4190,owasp.org,Information Security|NonProfit Organizations/Advocacy Groups,Minimal Risk,200,200,Nonprofit & Religion
4191,flipsnack.com,Interactive Web Applications,Minimal Risk,200,200,Technology
4194,bluestacks.com,Games,Minimal Risk,301,200,Entertainment
4196,coxautoinc.com,Business,Minimal Risk,200,200,Business & Finance
4198,terabox.com,Personal Network Storage,Unverified,200,200,Web Infrastructure
4199,aviasales.ru,Shopping/Merchandizing|Travel,Minimal Risk,200,200,E-commerce
4202,nrk.no,General News,Minimal Risk,200,200,News & Media
4203,udn.com,General News,Minimal Risk,200,200,News & Media
4205,google.com.ng,Search Engines,Minimal Risk,301,200,Web Infrastructure
4208,arbeitsagentur.de,Government/Military,Minimal Risk,200,200,Government
4213,draftkings.com,Gambling,Minimal Risk,301,200,Gambling
4216,travelandleisure.com,Email Sender|Travel,Minimal Risk,200,200,Lifestyle
4217,lazada.com.my,Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
4220,ubs.com,Email Sender|Financial Institutions,Minimal Risk,302,200,Business & Finance
4221,neilpatel.com,Internet Services,Minimal Risk,200,200,Technology
4222,activision.com,Email Sender|Games,Minimal Risk,200,200,Entertainment
4224,ucsf.edu,Education/Reference,Minimal Risk,200,200,Education
4225,prweb.com,Internet Services,Minimal Risk,200,200,Technology
4227,cms.gov,Email Sender|Government/Military|Health,Minimal Risk,200,200,Government
4230,365scores.com,Sports,Unverified,301,200,Entertainment
4234,tradingeconomics.com,Email Sender|Financial Information,Minimal Risk,200,200,Business & Finance
4235,alarabiya.net,General News,Minimal Risk,301,200,News & Media
4236,spreaker.com,Entertainment/Recreation/Hobbies|Internet Radio/TV,Minimal Risk,200,200,News & Media
4237,fnac.com,Shopping/Merchandizing,Minimal Risk,301,200,E-commerce
4239,gdms.cloud,Internet Services,Minimal Risk,200,200,Technology
4241,ziprecruiter.com,Email Sender|Job Search,Minimal Risk,301,200,Business & Finance
4243,atlasobscura.com,Consumer Information|Email Sender,Minimal Risk,301,200,Lifestyle
4244,victoriassecret.com,Email Sender|Shopping/Merchandizing|Provocative Attire,Minimal Risk,301,200,Adult
4248,hurriyet.com.tr,General News,Minimal Risk,200,200,News & Media
4249,torproject.org,Anonymizers,Minimal Risk,200,200,Web Infrastructure
4250,medal.tv,Games,Minimal Risk,200,200,Entertainment
4256,justwatch.com,Entertainment/Recreation/Hobbies|Streaming Media,Minimal Risk,200,200,News & Media
4259,google.iq,Search Engines,Minimal Risk,301,200,Web Infrastructure
4260,eclipse.org,Software/Hardware,Minimal Risk,200,200,Technology
4262,g2.com,Business|Software/Hardware,Minimal Risk,301,200,Business & Finance
4265,easports.com,Games,Minimal Risk,301,200,Entertainment
4267,viator.com,Email Sender|Travel,Minimal Risk,308,200,Lifestyle
4269,nationalacademies.org,Education/Reference|NonProfit Organizations/Advocacy Groups,Minimal Risk,200,200,Education
4271,imageshack.com,Content Server|Media Sharing|Media Downloads,Minimal Risk,200,200,News & Media
4272,boardgamegeek.com,Entertainment/Recreation/Hobbies|Forum/Bulletin Boards,Minimal Risk,200,200,Entertainment
4273,alltrails.com,Email Sender|Recreation/Hobbies,Minimal Risk,200,200,Entertainment
4282,vultr.com,Internet Services,Minimal Risk,200,200,Technology
4283,fortnite.com,Games,Minimal Risk,301,200,Entertainment
4284,kompas.com,Portal Sites,Minimal Risk,200,200,Web Infrastructure
4285,google.co.ke,Search Engines,Minimal Risk,301,200,Web Infrastructure
4286,robertsspaceindustries.com,Games,Minimal Risk,301,200,Entertainment
4288,google.com.qa,Search Engines,Minimal Risk,301,200,Web Infrastructure
4290,ulta.com,Email Sender|Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
4294,hotstar.com,Entertainment/Recreation/Hobbies|Streaming Media,Minimal Risk,200,200,News & Media
4296,rediff.com,Portal Sites,Minimal Risk,200,200,Web Infrastructure
4298,kotaku.com,Blogs/Wikis,Minimal Risk,200,200,Social & Communication
4300,amazon.se,Shopping/Merchandizing,Minimal Risk,202,200,E-commerce
4301,securly.com,Internet Services,Minimal Risk,200,200,Technology
4303,grandviewresearch.com,Business,Minimal Risk,200,200,Business & Finance
4304,derstandard.at,General News|Portal Sites,Minimal Risk,301,200,News & Media
4306,fsu.edu,Education/Reference,Minimal Risk,200,200,Education
4311,peatix.com,Internet Services,Minimal Risk,200,200,Technology
4313,livestream.com,Streaming Media,Minimal Risk,200,200,News & Media
4316,casio.com,Business,Minimal Risk,301,200,Business & Finance
4318,cars.com,Auction|Email Sender|Motor Vehicles,Minimal Risk,200,200,E-commerce
4319,anu.edu.au,,Unverified,200,200,Other
4321,ew.com,Entertainment/Recreation/Hobbies,Minimal Risk,200,200,Entertainment
4323,adyen.com,Email Sender|Financial Information,Minimal Risk,200,200,Business & Finance
4324,opensea.io,Email Sender|Financial Information,Minimal Risk,200,200,Business & Finance
4325,handelsblatt.com,General News,Minimal Risk,200,200,News & Media
4332,openoffice.org,Software/Hardware,Minimal Risk,200,200,Technology
4333,everydayhealth.com,Email Sender|Health,Minimal Risk,200,200,Health
4334,hubpages.com,Blogs/Wikis,Minimal Risk,302,200,Social & Communication
4336,google.co.ma,Search Engines,Minimal Risk,301,200,Web Infrastructure
4340,concursolutions.com,Business,Minimal Risk,200,200,Business & Finance
4344,depositphotos.com,Media Sharing,Minimal Risk,200,200,News & Media
4346,infojobs.net,Job Search,Minimal Risk,200,200,Business & Finance
4347,veeam.com,Business|Software/Hardware,Minimal Risk,200,200,Business & Finance
4348,buffer.com,Business,Minimal Risk,200,200,Business & Finance
4349,theknot.com,Marketing/Merchandising,Minimal Risk,200,200,E-commerce
4352,swr.de,Portal Sites,Minimal Risk,200,200,Web Infrastructure
4356,transip.nl,Internet Services,Minimal Risk,200,200,Technology
4359,tcgplayer.com,Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
4363,realestate.com.au,Email Sender|Real Estate,Minimal Risk,301,200,Business & Finance
4364,vivo.com.br,Internet Services,Minimal Risk,308,200,Technology
4365,priceline.com,Email Sender|Travel,Minimal Risk,301,200,Lifestyle
4369,google.az,Search Engines,Minimal Risk,301,200,Web Infrastructure
4371,myfitnesspal.com,Email Sender|Health,Minimal Risk,200,200,Health
4372,dhgate.com,Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
4376,telefonica.de,Business,Minimal Risk,200,200,Business & Finance
4378,google.com.np,Search Engines,Minimal Risk,301,200,Web Infrastructure
4379,delish.com,Portal Sites,Minimal Risk,200,200,Web Infrastructure
4380,udel.edu,Education/Reference,Minimal Risk,200,200,Education
4381,zebra.com,Business|Software/Hardware,Minimal Risk,302,200,Business & Finance
4385,packagist.org,Internet Services,Minimal Risk,200,200,Technology
4394,poste.it,Business,Minimal Risk,200,200,Business & Finance
4401,miamiherald.com,Email Sender|General News,Minimal Risk,200,200,News & Media
4402,20minutes.fr,Blogs/Wikis|General News,Minimal Risk,200,200,News & Media
4406,elevenlabs.io,Business,Minimal Risk,200,200,Business & Finance
4410,amazon.sa,Shopping/Merchandizing,Minimal Risk,202,200,E-commerce
4411,picsart.com,Art/Culture/Heritage,Minimal Risk,200,200,Lifestyle
4415,rogers.com,Email Sender|Internet Services,Minimal Risk,200,200,Technology
4416,foreignpolicy.com,Blogs/Wikis|Email Sender|Politics/Opinion,Minimal Risk,200,200,Government
4417,business-standard.com,Finance|General News,Minimal Risk,200,200,News & Media
4418,honor.com,Business,Minimal Risk,301,200,Business & Finance
4419,mydlink.com,Remote Access,Minimal Risk,200,200,Technology
4420,hyundai.com,Motor Vehicles,Minimal Risk,301,200,Lifestyle
4423,pinduoduo.com,Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
4425,wacom.com,Business|Software/Hardware,Minimal Risk,301,200,Business & Finance
4432,google.com.bo,Search Engines,Minimal Risk,301,200,Web Infrastructure
4434,feverup.com,Email Sender|Marketing/Merchandising,Minimal Risk,301,200,E-commerce
4436,techsmith.com,Business|Software/Hardware,Minimal Risk,200,200,Business & Finance
4437,2miners.com,Business,Minimal Risk,200,200,Business & Finance
4438,google.com.py,Search Engines,Minimal Risk,301,200,Web Infrastructure
4441,pravda.com.ua,General News,Minimal Risk,200,200,News & Media
4442,skyscanner.net,Travel,Minimal Risk,301,200,Lifestyle
4443,saksfifthavenue.com,Fashion/Beauty|Shopping/Merchandizing,Minimal Risk,301,200,E-commerce
4444,realme.com,Sports,Minimal Risk,301,200,Entertainment
4446,ap.org,General News,Minimal Risk,301,200,News & Media
4448,hackaday.com,Information Security|Technical/Business Forums,Minimal Risk,200,200,Technology
4450,mercurynews.com,General News,Minimal Risk,200,200,News & Media
4451,deltaork.com,Web Ads,Minimal Risk,200,200,Web Infrastructure
4454,uu.nl,Education/Reference,Minimal Risk,200,200,Education
4456,amazon.pl,Shopping/Merchandizing,Minimal Risk,202,200,E-commerce
4457,marinetraffic.com,Business,Minimal Risk,302,200,Business & Finance
4459,biglobe.ne.jp,Internet Services|Portal Sites,Minimal Risk,200,200,Technology
4463,thenextweb.com,Business|General News,Minimal Risk,200,200,News & Media
4464,blender.org,Software/Hardware,Minimal Risk,200,200,Technology
4465,nextdns.io,Internet Services,Minimal Risk,200,200,Technology
4467,dominos.com,Email Sender|Restaurants,Minimal Risk,301,200,Lifestyle
4469,grindr.com,Dating/Personals|Mobile Phone,Minimal Risk,200,200,Adult
4471,searchenginejournal.com,Technical Information,Minimal Risk,200,200,Technology
4475,propublica.org,Blogs/Wikis|NonProfit Organizations/Advocacy Groups|Politics/Opinion,Minimal Risk,200,200,Government
4476,todoist.com,Interactive Web Applications,Minimal Risk,200,200,Technology
4480,collider.com,Blogs/Wikis|Entertainment/Recreation/Hobbies,Minimal Risk,200,200,Entertainment
4481,mobilityware.com,Games|Interactive Web Applications,Minimal Risk,200,200,Entertainment
4482,faceit.com,Software/Hardware,Minimal Risk,301,200,Technology
4483,aliexpress.us,Shopping/Merchandizing,Minimal Risk,200,200,E-commerce
4484,lexisnexis.com,Business,Minimal Risk,301,200,Business & Finance
4485,zenodo.org,Business,Minimal Risk,200,200,Business & Finance
4487,lastampa.it,General News,Minimal Risk,200,200,News & Media
4490,eldiario.es,General News,Minimal Risk,200,200,News & Media
4492,playtika.com,Games,Minimal Risk,200,200,Entertainment
4497,paycomonline.net,Business,Minimal Risk,301,200,Business & Finance
4498,sanity.io,Software/Hardware,Minimal Risk,200,200,Technology
4503,usf.edu,Education/Reference,Minimal Risk,200,200,Education
4516,trulia.com,Email Sender|Real Estate,Minimal Risk,301,200,Business & Finance
4520,dazn.com,Email Sender|Sports|Streaming Media,Minimal Risk,200,200,News & Media
4523,tinkercad.com,Software/Hardware|Technical Information,Minimal Risk,200,200,Technology
4525,wowhead.com,Games,Minimal Risk,200,200,Entertainment
4526,spectrum.net,Business|Internet Services,Minimal Risk,200,200,Business & Finance
4532,carnival.com,Travel,Minimal Risk,200,200,Lifestyle
4533,meesho.com,Shopping/Merchandizing,Minimal Risk,301,200,E-commerce
4534,nd.edu,Education/Reference,Minimal Risk,200,200,Education
4537,theiconic.com.au,Fashion/Beauty|Shopping/Merchandizing,Minimal Risk,301,200,E-commerce
4543,rwth-aachen.de,Education/Reference,Minimal Risk,302,200,Education
4544,google.com.mm,Search Engines,Unverified,301,200,Web Infrastructure
4551,ghost.org,Software/Hardware,Minimal Risk,200,200,Technology
4553,estadao.com.br,General News,Minimal Risk,200,200,News & Media
4554,smiles.com.br,Travel,Minimal Risk,301,200,Lifestyle
4555,redgifs.com,Pornography,Unverified,200,200,Adult
4557,bible.com,Religion and Ideology,Minimal Risk,200,200,Nonprofit & Religion
4559,msdmanuals.com,Health,Minimal Risk,200,200,Health
4561,michelin.com,Business,Minimal Risk,200,200,Business & Finance
4567,index.hu,General News,Minimal Risk,200,200,News & Media
4570,laposte.fr,Business,Minimal Risk,200,200,Business & Finance
4572,experian.com,Email Sender|Financial Information,Minimal Risk,200,200,Business & Finance
4573,google.si,Search Engines,Minimal Risk,301,200,Web Infrastructure
4574,op.gg,Games,Minimal Risk,200,200,Entertainment
4575,ebay.com.au,Auction|Email Sender,Minimal Risk,200,200,E-commerce
4576,techrepublic.com,Technical/Business Forums,Minimal Risk,200,200,Technology
4581,snowflake.com,Business,Minimal Risk,301,200,Business & Finance
4582,marthastewart.com,Email Sender|Fashion/Beauty|Recreation/Hobbies,Minimal Risk,200,200,Entertainment
4583,yango.com,Shopping/Merchandizing,Minimal Risk,302,200,E-commerce
4586,pa.gov,Email Sender|Government/Military,Minimal Risk,200,200,Government
4588,outlookindia.com,General News,Minimal Risk,200,200,News & Media
4589,alamy.com,Search Engines|Visual Search Engine,Minimal Risk,200,200,Technology
4590,cnr.it,NonProfit Organizations/Advocacy Groups,Minimal Risk,200,200,Nonprofit & Religion
4593,nsf.gov,Government/Military,Minimal Risk,200,200,Government
4595,google.rs,Search Engines,Minimal Risk,301,200,Web Infrastructure
4596,poetryfoundation.org,Art/Culture/Heritage|Education/Reference|NonProfit Organizations/Advocacy Groups,Minimal Risk,200,200,Education
4599,tf1.fr,Entertainment/Recreation/Hobbies|Portal Sites,Minimal Risk,200,200,Entertainment
